
code	|	name	|	preferred name	|	lineage
1	|	AGKISTRODON ACUTUS	|	Deinagkistrodon acutus	|	36307 42170 8710 8689 34989 8570 1329911 1329912 1329950 1329961 8509 8504 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1	|	AGKISTRODON CONTORTRIX CONTORTRIX	|	Agkistrodon contortrix contortrix	|	8713 8720 8711 8710 8689 34989 8570 1329911 1329912 1329950 1329961 8509 8504 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1	|	AGKISTRODON CONTORTRIX LATICINCTUS	|	Agkistrodon contortrix laticinctus	|	37195 8720 8711 8710 8689 34989 8570 1329911 1329912 1329950 1329961 8509 8504 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1	|	AGKISTRODON HALYS	|	Gloydius halys	|	8714 51647 8710 8689 34989 8570 1329911 1329912 1329950 1329961 8509 8504 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1	|	AGKISTRODON PISCIVORUS PISCIVORUS	|	Agkistrodon piscivorus piscivorus	|	8716 8715 8711 8710 8689 34989 8570 1329911 1329912 1329950 1329961 8509 8504 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1	|	AGKISTRODON RHODOSTOMA	|	Calloselasma rhodostoma	|	8717 8774 8710 8689 34989 8570 1329911 1329912 1329950 1329961 8509 8504 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1	|	AGRIOSPHODRUS DOHRNI	|	Agriosphodrus dohrni	|	184613 184612 1276497 72515 27479 33356 33354 33351 33349 33347 33345 33343 7524 33342 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	AGROBACTERIUM	|	Agrobacterium	|	357 227290 82115 356 28211 1224 2 131567 
1	|	AGROBACTERIUM FABRUM	|	Agrobacterium fabrum	|	1176649 1183400 357 227290 82115 356 28211 1224 2 131567 
2	|	AGROBACTERIUM RADIOBACTER	|	Agrobacterium tumefaciens	|	358 1183400 357 227290 82115 356 28211 1224 2 131567 
1	|	AGROBACTERIUM RADIOBACTER K84	|	Agrobacterium radiobacter K84	|	311403 358 1183400 357 227290 82115 356 28211 1224 2 131567 
1	|	AGROBACTERIUM SP.	|	Agrobacterium sp.	|	361 2632611 357 227290 82115 356 28211 1224 2 131567 
1	|	AGROBACTERIUM TUMEFACIENS	|	Agrobacterium tumefaciens	|	358 1183400 357 227290 82115 356 28211 1224 2 131567 
1	|	AGROBACTERIUM TUMEFACIENS A6	|	Agrobacterium tumefaciens A6	|	1453998 358 1183400 357 227290 82115 356 28211 1224 2 131567 
1	|	AGROBACTERIUM TUMEFACIENS CCNWGS0286	|	Agrobacterium tumefaciens CCNWGS0286	|	1082932 358 1183400 357 227290 82115 356 28211 1224 2 131567 
3	|	AGROBACTERIUM TUMEFACIENS LBA4213	|	 	|	 
1	|	AGROBACTERIUM VITIS	|	Agrobacterium vitis	|	373 357 227290 82115 356 28211 1224 2 131567 
1	|	AGROBACTERIUM VITIS S4	|	Agrobacterium vitis S4	|	311402 373 357 227290 82115 356 28211 1224 2 131567 
1	|	AGROCYBE AEGERITA	|	Agrocybe aegerita	|	5400 5399 5398 5338 452333 155619 5302 5204 451864 4751 33154 2759 131567 
1	|	AGROCYBE CYLINDRACEA	|	Agrocybe cylindracea	|	64608 5399 5398 5338 452333 155619 5302 5204 451864 4751 33154 2759 131567 
1	|	AGROMYCES	|	Agromyces	|	33877 85023 85006 1760 201174 1783272 2 131567 
1	|	AICHI VIRUS	|	Aichi virus 1	|	1313215 72149 194960 12058 464095 2732506 2732408 2732396 2559587 10239 
1	|	AICHIVIRUS A	|	Aichivirus A	|	72149 194960 12058 464095 2732506 2732408 2732396 2559587 10239 
1	|	AILUROPODA MELANOLEUCA	|	Ailuropoda melanoleuca	|	9646 9645 9632 379584 33554 314145 1437010 9347 32525 40674 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
2	|	AJELLOMYCES CAPSULATUS	|	Histoplasma capsulatum	|	5037 5036 299071 33183 451871 147545 716546 147538 716545 4890 451864 4751 33154 2759 131567 
2	|	AJELLOMYCES DERMATITIDIS	|	Blastomyces dermatitidis	|	5039 229219 299071 33183 451871 147545 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1	|	AKKERMANSIA MUCINIPHILA	|	Akkermansia muciniphila	|	239935 239934 1647988 48461 203494 74201 1783257 2 131567 
3	|	AKR	|	 	|	 
2	|	ALBIDIFERAX FERRIREDUCENS T118	|	Rhodoferax ferrireducens T118	|	338969 192843 28065 80864 80840 28216 1224 2 131567 
1	|	ALBIFIMBRIA VERRUCARIA	|	Albifimbria verrucaria	|	1859699 1859696 1667166 5125 222543 147550 715989 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1	|	ALCALIGENACEAE BACTERIUM	|	Alcaligenaceae bacterium	|	2021368 83496 506 80840 28216 1224 2 131567 
1	|	ALCALIGENACEAE BACTERIUM FB188	|	Alcaligenaceae bacterium FB188	|	242601 83496 506 80840 28216 1224 2 131567 
1	|	ALCALIGENES	|	Alcaligenes	|	507 506 80840 28216 1224 2 131567 
1	|	ALCALIGENES FAECALIS	|	Alcaligenes faecalis	|	511 507 506 80840 28216 1224 2 131567 
1	|	ALCALIGENES SP.	|	Alcaligenes sp.	|	512 259357 507 506 80840 28216 1224 2 131567 
1	|	ALCALIGENES SP. AL3007	|	Alcaligenes sp. AL3007	|	206162 259357 507 506 80840 28216 1224 2 131567 
1	|	ALCALIGENES XYLOSOXIDANS	|	Achromobacter xylosoxidans	|	85698 222 506 80840 28216 1224 2 131567 
1	|	ALCALIGENES XYLOSOXYDANS	|	Achromobacter xylosoxidans	|	85698 222 506 80840 28216 1224 2 131567 
2	|	ALCALIGENES XYLOSOXYDANS XYLOSOXYDANS	|	Achromobacter xylosoxidans	|	85698 222 506 80840 28216 1224 2 131567 
1	|	ALCANIVORAX BORKUMENSIS	|	Alcanivorax borkumensis	|	59754 59753 224372 135619 1236 1224 2 131567 
1	|	ALCANIVORAX BORKUMENSIS SK2	|	Alcanivorax borkumensis SK2	|	393595 59754 59753 224372 135619 1236 1224 2 131567 
1	|	ALCYONIUM	|	Alcyonium	|	40679 40678 723662 40677 6132 6101 6073 6072 33208 33154 2759 131567 
1	|	ALEURIA AURANTIA	|	Aleuria aurantia	|	5188 5187 110846 5185 147549 147538 716545 4890 451864 4751 33154 2759 131567 
1	|	ALICYCLOBACILLUS ACIDOCALDARIUS	|	Alicyclobacillus acidocaldarius	|	405212 29330 186823 1385 91061 1239 1783272 2 131567 
1	|	ALICYCLOBACILLUS ACIDOCALDARIUS LAA1	|	Alicyclobacillus acidocaldarius LAA1	|	543302 405212 29330 186823 1385 91061 1239 1783272 2 131567 
1	|	ALICYCLOBACILLUS ACIDOTERRESTRIS	|	Alicyclobacillus acidoterrestris	|	1450 29330 186823 1385 91061 1239 1783272 2 131567 
1	|	ALICYCLOBACILLUS HERBARIUS	|	Alicyclobacillus herbarius	|	122960 29330 186823 1385 91061 1239 1783272 2 131567 
1	|	ALICYCLOBACILLUS SENDAIENSIS	|	Alicyclobacillus sendaiensis	|	192387 29330 186823 1385 91061 1239 1783272 2 131567 
1	|	ALICYCLOBACILLUS SP.	|	Alicyclobacillus sp.	|	61169 2622400 29330 186823 1385 91061 1239 1783272 2 131567 
1	|	ALICYCLOBACILLUS TENGCHONGENSIS	|	Alicyclobacillus tengchongensis	|	368812 29330 186823 1385 91061 1239 1783272 2 131567 
1	|	ALIIVIBRIO FISCHERI	|	Aliivibrio fischeri	|	668 511678 641 135623 1236 1224 2 131567 
1	|	ALIIVIBRIO SALMONICIDA	|	Aliivibrio salmonicida	|	40269 511678 641 135623 1236 1224 2 131567 
1	|	ALISTIPES	|	Alistipes	|	239759 171550 171549 200643 976 68336 1783270 2 131567 
1	|	ALISTIPES FINEGOLDII	|	Alistipes finegoldii	|	214856 239759 171550 171549 200643 976 68336 1783270 2 131567 
1	|	ALKALILIMNICOLA EHRLICHII	|	Alkalilimnicola ehrlichii	|	351052 133193 72276 135613 1236 1224 2 131567 
1	|	ALKALIPHILUS METALLIREDIGENS	|	Alkaliphilus metalliredigens	|	208226 114627 31979 186802 186801 1239 1783272 2 131567 
1	|	ALKALIPHILUS OREMLANDII	|	Alkaliphilus oremlandii	|	461876 114627 31979 186802 186801 1239 1783272 2 131567 
1	|	ALKALIPHILUS OREMLANDII OHILAS	|	Alkaliphilus oremlandii OhILAs	|	350688 461876 114627 31979 186802 186801 1239 1783272 2 131567 
1	|	ALLAGELENA OPULENTA	|	Allagelena opulenta	|	29934 286789 6906 94020 74971 6905 6893 6854 6843 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	ALLAMANDA CATHARTICA	|	Allamanda cathartica	|	52818 52817 1498446 167496 167487 4056 4055 91888 71274 1437201 91827 71240 1437183 3398 58024 78536 58023 3193 131221 35493 33090 2759 131567 
1	|	ALLIUM CEPA	|	Allium cepa	|	4679 4678 703248 40553 4668 73496 1437197 4447 1437183 3398 58024 78536 58023 3193 131221 35493 33090 2759 131567 
1	|	ALLIUM SATIVUM	|	Allium sativum	|	4682 4678 703248 40553 4668 73496 1437197 4447 1437183 3398 58024 78536 58023 3193 131221 35493 33090 2759 131567 
1	|	ALLOCHROMATIUM VINOSUM	|	Allochromatium vinosum	|	1049 85072 1046 135613 1236 1224 2 131567 
1	|	ALOCASIA MACRORRHIZOS	|	Alocasia macrorrhizos	|	4456 4455 293508 284555 4454 16360 4447 1437183 3398 58024 78536 58023 3193 131221 35493 33090 2759 131567 
1	|	ALOE ARBORESCENS	|	Aloe arborescens	|	45385 25641 703538 51383 73496 1437197 4447 1437183 3398 58024 78536 58023 3193 131221 35493 33090 2759 131567 
1	|	ALONGSHAN VIRUS	|	Alongshan virus	|	2269360 38144 11050 2732545 2732462 2732406 2732396 2559587 10239 
1	|	ALOPECOSA MARIKOVSKYI	|	Alopecosa marikovskyi	|	2066572 74999 74973 74972 94020 74971 6905 6893 6854 6843 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	ALOPECURUS MYOSUROIDES	|	Alopecurus myosuroides	|	81473 15303 640628 1652081 147387 1648037 147368 359160 4479 38820 4734 1437197 4447 1437183 3398 58024 78536 58023 3193 131221 35493 33090 2759 131567 
1	|	ALPHAPROTEOBACTERIA	|	Alphaproteobacteria	|	28211 1224 2 131567 
1	|	ALPHA PROTEOBACTERIUM BAL199	|	alpha proteobacterium BAL199	|	331869 33807 28211 1224 2 131567 
1	|	ALPHA PROTEOBACTERIUM HIMB114	|	alpha proteobacterium HIMB114	|	684719 1655516 1655514 54526 28211 1224 2 131567 
1	|	ALSTONIA SCHOLARIS	|	Alstonia scholaris	|	52822 52821 167491 167487 4056 4055 91888 71274 1437201 91827 71240 1437183 3398 58024 78536 58023 3193 131221 35493 33090 2759 131567 
1	|	ALTERERYTHROBACTER INDICUS	|	Altererythrobacter indicus	|	374177 361177 335929 204457 28211 1224 2 131567 
1	|	ALTERNARIA ALTERNATA	|	Alternaria alternata	|	5599 187734 2499237 5598 28556 715340 92860 451868 147541 715962 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1	|	ALTEROMONAS	|	Alteromonas	|	226 72275 135622 1236 1224 2 131567 
1	|	ALTEROMONAS MACLEODII	|	Alteromonas macleodii	|	28108 226 72275 135622 1236 1224 2 131567 
1	|	ALTEROMONAS MEDITERRANEA	|	Alteromonas mediterranea	|	314275 226 72275 135622 1236 1224 2 131567 
1	|	ALTEROMONAS SP.	|	Alteromonas sp.	|	232 2614992 226 72275 135622 1236 1224 2 131567 
2	|	ALTEROMONAS SP. ATCC43554	|	Alteromonas macleodii	|	28108 226 72275 135622 1236 1224 2 131567 
2	|	ALTEROMONAS SP. ATCC 43554	|	Alteromonas macleodii	|	28108 226 72275 135622 1236 1224 2 131567 
1	|	ALTEROMONAS SP. LOR	|	Alteromonas sp. LOR	|	1537994 2614992 226 72275 135622 1236 1224 2 131567 
1	|	ALVINELLA POMPEJANA	|	Alvinella pompejana	|	6376 6375 36108 6373 105387 6341 6340 1206795 2697495 33317 33213 6072 33208 33154 2759 131567 
1	|	AMARANTHUS CAUDATUS	|	Amaranthus caudatus	|	3567 3564 3563 3524 1437201 91827 71240 1437183 3398 58024 78536 58023 3193 131221 35493 33090 2759 131567 
1	|	AMARANTHUS HYPOCHONDRIACUS	|	Amaranthus hypochondriacus	|	28502 3564 3563 3524 1437201 91827 71240 1437183 3398 58024 78536 58023 3193 131221 35493 33090 2759 131567 
1	|	AMBLYOMMA MACULATUM	|	Amblyomma maculatum	|	34609 6942 426441 6939 297308 6935 6934 6933 6854 6843 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	AMBROSIA ARTEMISIIFOLIA	|	Ambrosia artemisiifolia	|	4212 4211 102814 911341 102804 4210 4209 91882 71274 1437201 91827 71240 1437183 3398 58024 78536 58023 3193 131221 35493 33090 2759 131567 
1	|	AMBROSIA TRIFIDA	|	Ambrosia trifida	|	4214 4211 102814 911341 102804 4210 4209 91882 71274 1437201 91827 71240 1437183 3398 58024 78536 58023 3193 131221 35493 33090 2759 131567 
1	|	AMBYSTOMA MEXICANUM	|	Ambystoma mexicanum	|	8296 8295 8294 30367 8293 41666 8292 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1	|	AMBYSTOMA TIGRINUM	|	Ambystoma tigrinum	|	8305 8295 8294 30367 8293 41666 8292 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1	|	AMMONIFEX DEGENSII	|	Ammonifex degensii	|	42838 42837 42857 186814 68295 186801 1239 1783272 2 131567 
1	|	AMORPHOTHECA RESINAE	|	Amorphotheca resinae	|	5101 5100 37240 221903 147548 715989 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1	|	AMPHIBACILLUS XYLANUS	|	Amphibacillus xylanus	|	1449 29331 186817 1385 91061 1239 1783272 2 131567 
1	|	AMPHIBACILLUS XYLANUS NBRC 15112	|	Amphibacillus xylanus NBRC 15112	|	698758 1449 29331 186817 1385 91061 1239 1783272 2 131567 
1	|	AMPHIDINIUM CARTERAE	|	Amphidinium carterae	|	2961 2960 66801 2953 2864 33630 2698737 2759 131567 
1	|	AMPHITRITE ORNATA	|	Amphitrite ornata	|	129555 73387 6373 105387 6341 6340 1206795 2697495 33317 33213 6072 33208 33154 2759 131567 
1	|	AMPULLARIA CROSSEAN	|	Ampullaria crossean	|	228791 54974 54973 6475 75116 69555 6448 6447 1206795 2697495 33317 33213 6072 33208 33154 2759 131567 
1	|	AMYCOLATOPSIS BALHIMYCINA	|	Amycolatopsis balhimycina	|	208443 1813 2070 85010 1760 201174 1783272 2 131567 
1	|	AMYCOLATOPSIS MEDITERRANEI	|	Amycolatopsis mediterranei	|	33910 1813 2070 85010 1760 201174 1783272 2 131567 
1	|	AMYCOLATOPSIS METHANOLICA 239	|	Amycolatopsis methanolica 239	|	1068978 1814 1813 2070 85010 1760 201174 1783272 2 131567 
1	|	AMYCOLATOPSIS ORIENTALIS	|	Amycolatopsis orientalis	|	31958 1813 2070 85010 1760 201174 1783272 2 131567 
1	|	AMYCOLATOPSIS SP.	|	Amycolatopsis sp.	|	37632 2618356 1813 2070 85010 1760 201174 1783272 2 131567 
1	|	AMYCOLATOPSIS SP. ATCC 39116	|	Amycolatopsis sp. ATCC 39116	|	385957 2618356 1813 2070 85010 1760 201174 1783272 2 131567 
1	|	AMYDETES	|	Amydetes	|	1176510 433526 7049 71193 41087 41084 7041 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	AMYELOIS TRANSITELLA	|	Amyelois transitella	|	680683 680682 40083 7135 37573 104431 37567 41197 41196 41191 7088 85604 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	ANABAENA	|	Anabaena	|	1163 1162 1161 1117 1798711 1783272 2 131567 
2	|	ANABAENA PCC7119	|	Nostoc sp. PCC 7119	|	1168 2593658 1177 1162 1161 1117 1798711 1783272 2 131567 
1	|	ANABAENA SP.	|	Anabaena sp.	|	1167 2619674 1163 1162 1161 1117 1798711 1783272 2 131567 
2	|	ANABAENA SP. PCC 7120	|	Nostoc sp. PCC 7120 = FACHB-418	|	103690 2593658 1177 1162 1161 1117 1798711 1783272 2 131567 
1	|	ANABAENA VARIABILIS	|	Trichormus variabilis	|	264691 264688 1162 1161 1117 1798711 1783272 2 131567 
1	|	ANABAENA VARIABILIS ATCC 29413	|	Trichormus variabilis ATCC 29413	|	240292 264691 264688 1162 1161 1117 1798711 1783272 2 131567 
3	|	ANADARA INAEQUIVALVIS	|	 	|	 
1	|	ANAEROBIOSPIRILLUM SUCCINICIPRODUCENS	|	Anaerobiospirillum succiniciproducens	|	13335 13334 83763 135624 1236 1224 2 131567 
3	|	ANAEROCOCCUS PREVOTI	|	 	|	 
1	|	ANAEROCOCCUS PREVOTII	|	Anaerococcus prevotii	|	33034 165779 1570339 1737405 1737404 1239 1783272 2 131567 
1	|	ANAEROLINEA THERMOPHILA	|	Anaerolinea thermophila	|	167964 233189 292628 292629 292625 200795 1783272 2 131567 
1	|	ANAEROMYCES MUCRONATUS	|	Anaeromyces mucronatus	|	994854 105135 29007 29006 451455 2683659 4761 112252 4751 33154 2759 131567 
1	|	ANAEROMYXOBACTER DEHALOGENANS	|	Anaeromyxobacter dehalogenans	|	161493 161492 1524215 80811 29 28221 68525 1224 2 131567 
1	|	ANAEROMYXOBACTER SP. FW109-5	|	Anaeromyxobacter sp. Fw109-5	|	404589 2620896 161492 1524215 80811 29 28221 68525 1224 2 131567 
1	|	ANAEROMYXOBACTER SP.	|	Anaeromyxobacter sp.	|	1872521 2620896 161492 1524215 80811 29 28221 68525 1224 2 131567 
1	|	ANAEROSTIPES CACCAE	|	Anaerostipes caccae	|	105841 207244 186803 186802 186801 1239 1783272 2 131567 
1	|	ANANAS COMOSUS	|	Ananas comosus	|	4615 4614 1909378 4613 38820 4734 1437197 4447 1437183 3398 58024 78536 58023 3193 131221 35493 33090 2759 131567 
1	|	ANAPLASMA MARGINALE	|	Anaplasma marginale	|	770 768 942 766 28211 1224 2 131567 
1	|	ANAPLASMA PHAGOCYTOPHILUM	|	Anaplasma phagocytophilum	|	948 106179 768 942 766 28211 1224 2 131567 
1	|	ANAS PLATYRHYNCHOS	|	Anas platyrhynchos	|	8839 8835 2068716 8830 8826 1549675 8825 8782 436492 436491 436489 436486 8492 1329799 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1	|	ANAS SP.	|	Anas sp.	|	42806 2626389 8835 2068716 8830 8826 1549675 8825 8782 436492 436491 436489 436486 8492 1329799 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
3	|	ANCESTRAL GENE	|	 	|	 
1	|	ANCYLOSTOMA CANINUM	|	Ancylostoma caninum	|	29170 29169 53469 33278 2572558 6308 119089 6231 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	ANCYLOSTOMA CEYLANICUM	|	Ancylostoma ceylanicum	|	53326 29169 53469 33278 2572558 6308 119089 6231 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	ANDES ORTHOHANTAVIRUS	|	Andes orthohantavirus	|	1980456 1980442 2560074 1980413 1980410 2497576 2497571 2497569 2732396 2559587 10239 
1	|	ANDES VIRUS	|	Andes orthohantavirus	|	1980456 1980442 2560074 1980413 1980410 2497576 2497571 2497569 2732396 2559587 10239 
1	|	ANDROCTONUS AUSTRALIS	|	Androctonus australis	|	6858 6857 6856 70336 259437 6855 6854 6843 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	ANDROCTONUS AUSTRALIS HECTOR	|	Androctonus australis hector	|	70175 6858 6857 6856 70336 259437 6855 6854 6843 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	ANDROCTONUS MAURETANICUS	|	Androctonus mauritanicus	|	6859 6857 6856 70336 259437 6855 6854 6843 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	ANDROCTONUS MAURETANICUS MAURETANICUS	|	Androctonus mauritanicus mauritanicus	|	6860 6859 6857 6856 70336 259437 6855 6854 6843 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	ANEMONIA MAJANO	|	Anemonia majano	|	105399 6107 42822 6103 6102 6101 6073 6072 33208 33154 2759 131567 
1	|	ANEMONIA SULCATA	|	Anemonia sulcata	|	6108 6107 42822 6103 6102 6101 6073 6072 33208 33154 2759 131567 
1	|	ANETHUM GRAVEOLENS	|	Anethum graveolens	|	40922 40921 241793 241780 241778 4037 364270 4036 91882 71274 1437201 91827 71240 1437183 3398 58024 78536 58023 3193 131221 35493 33090 2759 131567 
1	|	ANEURINIBACILLUS SP.	|	Aneurinibacillus sp.	|	1872570 2642329 55079 85151 186822 1385 91061 1239 1783272 2 131567 
1	|	ANEURINIBACILLUS SP. AM-1	|	Aneurinibacillus sp. AM-1	|	400761 2642329 55079 85151 186822 1385 91061 1239 1783272 2 131567 
1	|	ANEURINIBACILLUS THERMOAEROPHILUS	|	Aneurinibacillus thermoaerophilus	|	143495 55079 85151 186822 1385 91061 1239 1783272 2 131567 
1	|	ANGIOCOCCUS DISCIFORMIS	|	Archangium disciforme	|	38 47 39 80811 29 28221 68525 1224 2 131567 
1	|	ANGUILLA ANGUILLA	|	Anguilla anguilla	|	7936 7935 7934 7933 32521 186624 1489340 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1	|	ANGUILLA JAPONICA	|	Anguilla japonica	|	7937 7935 7934 7933 32521 186624 1489340 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1	|	ANISAKIS SIMPLEX	|	Anisakis simplex	|	6269 644710 6268 6267 33256 6249 6274 6236 119089 6231 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	ANISODUS ACUTANGULUS	|	Anisodus acutangulus	|	402998 243963 424566 424551 4070 4069 91888 71274 1437201 91827 71240 1437183 3398 58024 78536 58023 3193 131221 35493 33090 2759 131567 
1	|	ANOCHETUS EMARGINATUS	|	Anochetus emarginatus	|	486636 269308 141711 43085 36668 2153479 7434 7400 7399 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	ANOLIS CAROLINENSIS	|	Anolis carolinensis	|	28377 28376 2024747 8511 1329911 1329912 1329950 1329961 8509 8504 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1	|	ANOMALA CUPREA ENTOMOPOXVIRUS	|	Anomala cuprea entomopoxvirus	|	62099 62098 10284 10240 2732527 2732525 2732007 2732005 2732004 10239 
1	|	ANOPHELES ALBIMANUS	|	Anopheles albimanus	|	7167 44547 44544 44543 7164 43816 7157 41827 43786 7148 7147 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	ANOPHELES CRACENS	|	Anopheles cracens	|	123217 44539 44538 44536 44534 7164 43816 7157 41827 43786 7148 7147 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	ANOPHELES DIRUS	|	Anopheles dirus	|	7168 409350 44539 44538 44536 44534 7164 43816 7157 41827 43786 7148 7147 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	ANOPHELES FUNESTUS	|	Anopheles funestus	|	62324 62323 59142 59140 44534 7164 43816 7157 41827 43786 7148 7147 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	ANOPHELES GAMBIAE	|	Anopheles gambiae	|	7165 44542 44537 44534 7164 43816 7157 41827 43786 7148 7147 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	ANOPHELES STEPHENSI	|	Anopheles stephensi	|	30069 44535 44534 7164 43816 7157 41827 43786 7148 7147 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	ANOXYBACILLUS KAMCHATKENSIS G10	|	Anoxybacillus kamchatkensis G10	|	1212546 196180 150247 186817 1385 91061 1239 1783272 2 131567 
1	|	ANOXYBACILLUS SP.	|	Anoxybacillus sp.	|	1872573 2639704 150247 186817 1385 91061 1239 1783272 2 131567 
1	|	ANOXYBACILLUS SP. LM18-11	|	Anoxybacillus sp. LM18-11	|	1070988 2639704 150247 186817 1385 91061 1239 1783272 2 131567 
1	|	ANSER ANSER	|	Anser anser	|	8843 8842 2068722 8830 8826 1549675 8825 8782 436492 436491 436489 436486 8492 1329799 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1	|	ANSER ANSER ANSER	|	Anser anser anser	|	8844 8843 8842 2068722 8830 8826 1549675 8825 8782 436492 436491 436489 436486 8492 1329799 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1	|	ANSER INDICUS	|	Anser indicus	|	8846 8842 2068722 8830 8826 1549675 8825 8782 436492 436491 436489 436486 8492 1329799 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
